maker_name,model_name,year,version_name,version_url,Launch.Announced,Launch.Status,Launch.Base price,Performance.Power,Performance.Torque,Performance.Acceleration,Performance.Max speed,Performance.,Battery.Capacity,Battery.Tech,Battery.Range,Battery.Consumption,Battery.Recuperation,Battery.Heat pump,Battery.AC Charging,Battery.DC Charging,Battery.,Body.Type,Body.Platform,Body.Dimensions,Body.Wheelbase,Body.Clearance,Body.Weight,Body.Suspension,Body.Wheels,Body.Trunk,Body.Frunk,Body.Towing,Body.,Displays.Center,Displays.Driver's,Displays.Head-up,Comfort.Seats,Comfort.Roof,Comfort.Parking aids,Comfort.Connectivity,Safety.Airbags,Safety.Driving aids,Safety.Self driving,Safety.Crash tests,Body.Drag coef.,Comfort.,Displays.,Safety.
Audi,Q6 Sportback e-tron,2024 -,e-tron performance,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_performance_2024-specs-728.php,"2024, October 14","Available to order. Released 2024, November","€ 71,200   £ 66,000",RWD 225 kW (306 hp),485 Nm (358 lb-ft),6.6 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),656 km WLTP,16.1 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron quattro,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_quattro_2024-specs-729.php,"2024, October 14","Available to order. Released 2024, November","€ 77,100   £ 71,500",AWD 285 kW (387 hp),855 Nm (631 lb-ft),5.9 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),636 km WLTP,16.6 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,SQ6,https://m.arenaev.com/audi_q6_sportback_e_tron_sq6_2024-specs-730.php,"2024, October 14","Available to order. Released 2024, November","€ 96,200   £ 95,500",AWD 360 kW (489 hp),855 Nm (631 lb-ft),4.3 sec 0-100 km/h,230 km/h (143 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),607 km WLTP,17.2 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_2024-specs-731.php,"2024, October 14","Available to order. Released 2024, November","€ 65,900   £ 62,500",RWD 215 kW (292 hp),450 Nm (332 lb-ft),7 sec 0-100 km/h,210 km/h (130 mph),,"75.8 kWh usable, 83 kWh total",Liquid-cooled Li-ion NCM (800V type),545 km WLTP,16 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 225 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron quattro,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_quattro_2024-specs-729.php,"2024, October 14","Available to order. Released 2024, November","€ 77,100   £ 71,500",AWD 285 kW (387 hp),855 Nm (631 lb-ft),5.9 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),636 km WLTP,16.6 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,SQ6,https://m.arenaev.com/audi_q6_sportback_e_tron_sq6_2024-specs-730.php,"2024, October 14","Available to order. Released 2024, November","€ 96,200   £ 95,500",AWD 360 kW (489 hp),855 Nm (631 lb-ft),4.3 sec 0-100 km/h,230 km/h (143 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),607 km WLTP,17.2 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_2024-specs-731.php,"2024, October 14","Available to order. Released 2024, November","€ 65,900   £ 62,500",RWD 215 kW (292 hp),450 Nm (332 lb-ft),7 sec 0-100 km/h,210 km/h (130 mph),,"75.8 kWh usable, 83 kWh total",Liquid-cooled Li-ion NCM (800V type),545 km WLTP,16 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 225 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron performance,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_performance_2024-specs-728.php,"2024, October 14","Available to order. Released 2024, November","€ 71,200   £ 66,000",RWD 225 kW (306 hp),485 Nm (358 lb-ft),6.6 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),656 km WLTP,16.1 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,SQ6,https://m.arenaev.com/audi_q6_sportback_e_tron_sq6_2024-specs-730.php,"2024, October 14","Available to order. Released 2024, November","€ 96,200   £ 95,500",AWD 360 kW (489 hp),855 Nm (631 lb-ft),4.3 sec 0-100 km/h,230 km/h (143 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),607 km WLTP,17.2 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_2024-specs-731.php,"2024, October 14","Available to order. Released 2024, November","€ 65,900   £ 62,500",RWD 215 kW (292 hp),450 Nm (332 lb-ft),7 sec 0-100 km/h,210 km/h (130 mph),,"75.8 kWh usable, 83 kWh total",Liquid-cooled Li-ion NCM (800V type),545 km WLTP,16 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 225 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron performance,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_performance_2024-specs-728.php,"2024, October 14","Available to order. Released 2024, November","€ 71,200   £ 66,000",RWD 225 kW (306 hp),485 Nm (358 lb-ft),6.6 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),656 km WLTP,16.1 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 Sportback e-tron,2024 -,e-tron quattro,https://m.arenaev.com/audi_q6_sportback_e_tron_e_tron_quattro_2024-specs-729.php,"2024, October 14","Available to order. Released 2024, November","€ 77,100   £ 71,500",AWD 285 kW (387 hp),855 Nm (631 lb-ft),5.9 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),636 km WLTP,16.6 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 270 kW max, 10-80% in 22 min",,"5 door Liftback, 5 seats",PPE,4771 x 1965 x 1665 mm (187.8 x 77.4 x 65.6 in),2899 mm (114.1 in),,,"Adaptive air suspension, Frequency Selective Damping, rear-biased torque distribution","R18, R19, R20, R21","EU: 511 l, 1373 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.26 Cd,,"10.9"" front passenger display",
Audi,Q6 e-tron,2024 -,e-tron performance,https://m.arenaev.com/audi_q6_e_tron_e_tron_performance_2024-specs-692.php,"2024, March 18","Available to order. Released 2024, August","€ 68,800",RWD 240 kW (326 hp),485 Nm (358 lb-ft),6.6 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),641 km WLTP,16.5 kWh/100 km WLTP,Yes,Yes,Type 2 11 kW,"CCS 260 kW max, 10-80% in 22 min",,"5 door SUV, 5 seats",PPE,4771 x 1939 x 1685 mm (187.8 x 76.3 x 66.3 in),2899 mm (114.1 in),,"EU: 2275 kg unladen, 2815 kg gross",Front/rear 5-link,"R18,R19,R20,R21","EU: 526 l, 1529 l max",64 l,"EU: 750 kg unbraked, 2000 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.3 Cd,,"10.9"" front passenger display",
Audi,Q6 e-tron,2024 -,e-tron quattro,https://m.arenaev.com/audi_q6_e_tron_e_tron_quattro_2024-specs-656.php,"2024, March 18","Available to order. Released 2024, April","€ 74,700   $ 65,800   £ 69,000",AWD 285 kW (382 hp),855 Nm (631 lb-ft),5.9 sec 0-100 km/h (4.9 sec 0-60 mph),210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),625 km WLTP (494 km EPA),17 kWh/100 km WLTP,"Yes, up to 220 kW",Yes,"Type 2 11 kW, 100% in 10 h","CCS 270 kW max, 10-80% in 21 min",,"5 door SUV, 5 seats",PPE,4771 x 1939 x 1685 mm (187.8 x 76.3 x 66.3 in),2899 mm (114.1 in),,"EU: 2400 kg unladen, 2940 kg gross",Front/rear 5-link,"R18,R19,R20,R21","EU: 526 l, 1529 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.3 Cd,,"10.9"" front passenger display",
Audi,Q6 e-tron,2024 -,SQ6,https://m.arenaev.com/audi_q6_e_tron_sq6_2024-specs-657.php,"2024, March 18","Available to order. Released 2024, May","€ 93,800   $ 72,900   £ 93,000",AWD 380 kW (509 hp),855 Nm (631 lb-ft),4.3 sec 0-100 km/h (4.1 sec 0-60 mph),230 km/h (143 mph),,"94.9 kWh usable, 100 kWh total",Liquid-cooled Li-ion NCM (800V type),598 km WLTP (443 km EPA),17.5 kWh/100 km WLTP,"Yes, up to 220 kW",Yes,"Type 2 11 kW, 100% in 10 h","CCS 270 kW max, 10-80% in 21 min",,"5 door SUV, 5 seats",PPE,4771 x 1939 x 1685 mm (187.8 x 76.3 x 66.3 in),2899 mm (114.1 in),,"EU: 2425 kg unladen, 2965 kg gross",Front/rear 5-link,"R18,R19,R20,R21","EU: 514 l, 1517 l max",64 l,"EU: 750 kg unbraked, 2400 kg braked",,"14.5"" touchscreen","11.9""","Yes, with augmented reality","Heated and ventilated front seats, massage (unconfirmed)",Panoramic glass roof,"Front and rear sensors, 360 camera, reversing camera, remote park assist plus",Android Automotive OS,"Side airbags, front and rear, including head airbag system","Radars, cameras, 12 sensors. Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist",,NCAP 2024: 5 stars,0.3 Cd,,"10.9"" front passenger display",
Audi,A6 Sportback e-tron,2024 -,e-tron performance,https://m.arenaev.com/audi_a6_sportback_e_tron_e_tron_performance_2024-specs-717.php,"2024, July 31","Available to order. Released 2024, September","€ 78,400",RWD 280 kW (381 hp),565 Nm (417 lb-ft),5.4 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Air-cooled Li-ion (800V type),756 km WLTP,14.1 kWh/100 km WLTP,"Yes, up to 220 kW",Yes,"Type 2 11 kW
Type 2 22 kW","CCS 270 kW max, 10-80% in 21 min",,"5 door Liftback, 5 seats",PPE,4928 x 1923 x 1487 mm (194.0 x 75.7 x 58.5 in),2946 mm (116.0 in),,"EU: 2250 kg unladen, 2750 kg gross","Independent air suspension with adaptive dampers; front five-link axle, rear multi-link axle","R19,R20,R21","EU: 502 l, 1330 l max",27 l,"EU: 750 kg unbraked, 2100 kg braked",,"14.5"" touchscreen","11.9""",Yes,Heated and ventilated front seats,Panoramic glass sunroof (fixed) with variable light transmission,"Front and rear sensors, 360 camera, reversing camera, park assist",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist, Distraction and Drowsiness detection",,,0.21 Cd,,"10.9"" front passenger display",
Audi,A6 Sportback e-tron,2024 -,e-tron quattro,https://m.arenaev.com/audi_a6_sportback_e_tron_e_tron_quattro_2024-specs-737.php,"2024, July 31","Available to order. Released 2024, September","€ 82,600",AWD 340 kW (462 hp),580 Nm (428 lb-ft),4.5 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Air-cooled Li-ion (800V type),716 km WLTP,14.7 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 100% in 10 h
Type 2 22 kW","CCS 270 kW max, 10-80% in 21 min",,"5 door Liftback, 5 seats",PPE,4928 x 1923 x 1487 mm (194.0 x 75.7 x 58.5 in),2946 mm (116.0 in),,"EU: 2360 kg unladen, 2860 kg gross","Independent air suspension with adaptive dampers; front five-link axle, rear multi-link axle","R19,R20,R21","EU: 502 l, 1330 l max",27 l,"EU: 750 kg unbraked, 2100 kg braked",,"14.5"" touchscreen","11.9""",Yes,Heated and ventilated front seats,Panoramic glass sunroof (fixed) with variable light transmission,"Front and rear sensors, 360 camera, reversing camera, park assist",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist, Distraction and Drowsiness detection",,,0.21 Cd,,"10.9"" front passenger display",
Audi,A6 Sportback e-tron,2024 -,S6,https://m.arenaev.com/audi_a6_sportback_e_tron_s6_2024-specs-718.php,"2024, July 31","Available to order. Released 2024, September","€ 101,550",AWD 405 kW (551 hp),855 Nm (631 lb-ft),3.9 sec 0-100 km/h,240 km/h (149 mph),,"94.9 kWh usable, 100 kWh total",Air-cooled Li-ion (800V type),675 km WLTP,15.7 kWh/100 km WLTP,"Yes, up to 220 kW",Yes,"Type 2 11 kW, 100% in 10 h
Type 2 22 kW","CCS 270 kW max, 10-80% in 21 min",,"5 door Liftback, 5 seats",PPE,4928 x 1923 x 1487 mm (194.0 x 75.7 x 58.5 in),2946 mm (116.0 in),,"EU: 2400 kg unladen, 2870 kg gross","Independent air suspension with adaptive dampers; front five-link axle, rear multi-link axle","R19,R20,R21","EU: 502 l, 1330 l max",27 l,"EU: 750 kg unbraked, 2100 kg braked",,"14.5"" touchscreen","11.9""",Yes,Heated and ventilated front seats,Panoramic glass sunroof (fixed) with variable light transmission,"Front and rear sensors, 360 camera, reversing camera, park assist",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist, Distraction and Drowsiness detection",,,0.21 Cd,,"10.9"" front passenger display",
Audi,A6 Sportback e-tron,2024 -,e-tron,https://m.arenaev.com/audi_a6_sportback_e_tron_e_tron_2024-specs-736.php,"2024, July 31","Available to order. Released 2024, September","€ 65,600",RWD 240 kW (326 hp),435 Nm (321 lb-ft),6 sec 0-100 km/h,210 km/h (130 mph),,"75.8 kWh usable, 83 kWh total",Air-cooled Li-ion (800V type),627 km WLTP,13.6 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 100% in 8 h
Type 2 22 kW","CCS 225 kW max, 10-80% in 21 min",,"5 door Liftback, 5 seats",PPE,4928 x 1923 x 1487 mm (194.0 x 75.7 x 58.5 in),2946 mm (116.0 in),,"EU: 2175 kg unladen, 2675 kg gross","Independent air suspension with adaptive dampers; front five-link axle, rear multi-link axle","R19,R20,R21","EU: 502 l, 1330 l max",27 l,"EU: 750 kg unbraked, 2100 kg braked",,"14.5"" touchscreen","11.9""",Yes,Heated and ventilated front seats,Panoramic glass sunroof (fixed) with variable light transmission,"Front and rear sensors, 360 camera, reversing camera, park assist",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist, Distraction and Drowsiness detection",,,0.21 Cd,,"10.9"" front passenger display",
Audi,A6 Sportback e-tron,2024 -,e-tron quattro,https://m.arenaev.com/audi_a6_sportback_e_tron_e_tron_quattro_2024-specs-737.php,"2024, July 31","Available to order. Released 2024, September","€ 82,600",AWD 340 kW (462 hp),580 Nm (428 lb-ft),4.5 sec 0-100 km/h,210 km/h (130 mph),,"94.9 kWh usable, 100 kWh total",Air-cooled Li-ion (800V type),716 km WLTP,14.7 kWh/100 km WLTP,Yes,Yes,"Type 2 11 kW, 100% in 10 h
Type 2 22 kW","CCS 270 kW max, 10-80% in 21 min",,"5 door Liftback, 5 seats",PPE,4928 x 1923 x 1487 mm (194.0 x 75.7 x 58.5 in),2946 mm (116.0 in),,"EU: 2360 kg unladen, 2860 kg gross","Independent air suspension with adaptive dampers; front five-link axle, rear multi-link axle","R19,R20,R21","EU: 502 l, 1330 l max",27 l,"EU: 750 kg unbraked, 2100 kg braked",,"14.5"" touchscreen","11.9""",Yes,Heated and ventilated front seats,Panoramic glass sunroof (fixed) with variable light transmission,"Front and rear sensors, 360 camera, reversing camera, park assist",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Lane Keeping Assist, Traffic Sign Recognition, Warn and Brake Assist, Pedestrian/cyclists protection, Exit Warning, Rear and Front Cross Traffic Alert, High Beam Assist, Distraction and Drowsiness detection",,,0.21 Cd,,"10.9"" front passenger display",
